,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,CustomerDays,marital,education,MntTotal,MntRegularProds,AcceptedCmpOverall,ChildrenTotal,NumPurchasesTotal
200,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,46,2683,Together,Master,497,453,0,2,16
201,70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,35,2580,Married,Graduation,1144,1090,0,0,16
202,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,43,2248,Married,Graduation,393,304,0,1,14
203,52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,2207,Single,2n Cycle,16,15,0,3,3
204,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,72,2385,Married,Master,1599,1583,2,0,24
205,44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,66,2461,Widow,Master,219,153,0,1,10
206,69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,40,2751,Together,Graduation,1092,1049,0,1,26
207,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,32,2238,Together,2n Cycle,96,78,0,1,6
208,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,51,2386,Married,Graduation,1037,1027,0,0,15
209,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,50,2235,Together,PhD,700,686,0,2,20
210,30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,40,2699,Married,PhD,182,179,0,1,9
211,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,58,2818,Divorced,Graduation,1153,1061,0,1,27
212,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,42,2619,Together,Graduation,150,111,0,1,8
213,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,44,2771,Together,Graduation,394,212,0,1,14
214,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,68,2726,Divorced,Graduation,1011,919,0,1,15
216,34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,34,2292,Together,PhD,17,17,0,1,3
217,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,54,2625,Single,Graduation,394,355,0,2,14
218,81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,58,2699,Divorced,2n Cycle,1561,1534,1,1,13
219,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,49,2569,Together,Graduation,19,16,0,1,3
220,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,69,2233,Single,Graduation,15,11,0,0,4
221,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,55,2622,Married,PhD,1085,1053,0,1,26
222,22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,45,2361,Married,2n Cycle,48,27,0,1,6
223,23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,38,2366,Together,Master,22,21,0,1,4
224,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,62,2427,Single,PhD,594,583,0,1,18
225,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,47,2344,Single,Graduation,37,17,0,1,7
227,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,62,2712,Together,Graduation,971,933,0,1,14
228,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,49,2492,Single,Graduation,25,24,0,1,4
229,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,30,2372,Married,Graduation,1446,1265,1,0,21
230,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,62,2840,Married,Graduation,950,798,0,1,24
231,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,56,2183,Married,PhD,16,15,0,2,4
232,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,48,2564,Married,Graduation,1610,1530,3,1,14
233,75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,67,2695,Married,Graduation,1313,1236,0,1,19
235,65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,51,2767,Together,Master,1461,1391,0,1,21
236,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,45,2445,Single,Master,51,38,0,1,5
237,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,35,2404,Single,Graduation,15,4,0,1,4
238,102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,46,2609,Divorced,Graduation,964,816,4,0,28
239,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,62,2804,Together,2n Cycle,185,160,0,0,9
240,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,53,2828,Together,Graduation,1118,1088,0,2,21
241,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,46,2783,Single,PhD,32,31,0,1,4
242,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,59,2780,Together,PhD,1080,1059,1,1,16
243,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,56,2774,Single,Graduation,310,298,0,1,12
244,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,56,2549,Single,Graduation,34,24,0,2,6
245,40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,63,2362,Single,PhD,15,13,0,3,3
246,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,41,2786,Divorced,Graduation,18,5,1,1,4
247,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,52,2562,Divorced,PhD,821,797,0,2,22
248,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,50,2171,Married,Master,268,261,0,1,11
249,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,42,2742,Married,PhD,20,15,0,1,3
250,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,68,2670,Together,Master,255,235,0,2,11
251,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,54,2631,Married,Master,70,50,0,2,7
252,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,57,2162,Married,Graduation,1254,1013,1,0,18
253,38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,50,2781,Married,PhD,115,46,1,2,7
254,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,50,2534,Married,Graduation,865,749,0,0,12
255,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,50,2427,Together,Graduation,46,25,0,1,6
256,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,67,2804,Single,Graduation,1489,1343,0,0,12
257,31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,37,2260,Single,Master,54,48,0,1,7
258,61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,45,2304,Together,PhD,218,205,0,1,10
259,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,60,2243,Married,Graduation,44,40,0,2,6
260,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,57,2667,Divorced,Graduation,89,79,0,2,6
261,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,57,2445,Together,PhD,763,756,0,1,21
262,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,64,2687,Single,Graduation,795,633,0,0,21
263,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,39,2219,Together,Master,803,788,0,0,11
264,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,34,2612,Single,PhD,871,817,1,0,16
265,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,52,2593,Divorced,Master,777,646,0,1,21
266,24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,39,2662,Married,Basic,85,68,0,1,7
267,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,44,2771,Together,Graduation,394,212,0,1,14
268,37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,74,2826,Together,Graduation,289,261,0,0,11
269,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,46,2279,Together,PhD,395,329,0,1,14
270,44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,45,2232,Married,Master,34,31,0,2,5
271,30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,46,2511,Married,Graduation,50,30,0,1,6
272,75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,68,2675,Together,Graduation,856,782,0,0,22
273,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,64,2696,Together,Master,724,589,0,2,20
275,35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,71,2540,Divorced,Master,339,288,0,0,13
276,32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,36,2519,Together,2n Cycle,40,28,1,0,4
277,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,51,2343,Together,Graduation,123,109,0,1,7
279,16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,49,2324,Together,Graduation,55,42,0,2,6
280,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,55,2633,Together,Graduation,17,9,0,2,3
281,55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,68,2834,Together,Master,1334,1294,2,1,20
282,35388.0,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,32,2638,Divorced,2n Cycle,24,16,0,1,4
283,42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,34,2691,Together,Master,89,78,0,1,6
284,68627.0,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,38,2692,Single,Graduation,787,749,0,0,11
285,57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,55,2263,Divorced,PhD,881,846,1,1,23
286,35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,62,2233,Divorced,Graduation,52,42,0,2,7
287,58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,64,2419,Together,2n Cycle,700,672,0,1,20
288,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,42,2279,Married,PhD,90,90,0,1,6
289,39747.0,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,32,2236,Single,Graduation,221,169,0,1,10
290,23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,36,2343,Together,Graduation,41,16,0,1,7
291,80950.0,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,59,2617,Married,Master,1150,1087,1,0,22
292,27038.0,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,54,2808,Widow,Graduation,92,77,0,0,6
293,77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,73,2275,Single,Graduation,1146,1135,1,0,17
294,64100.0,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,56,2451,Married,Master,536,526,1,1,17
295,42670.0,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,28,2587,Together,Master,226,211,0,0,10
296,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,44,2321,Divorced,Graduation,36,19,0,1,7
297,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,53,2403,Married,Graduation,35,33,0,3,5
299,54198.0,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,54,2353,Married,Graduation,218,201,0,2,10
300,28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,64,2269,Together,Master,31,30,0,2,5
301,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,48,2494,Married,Graduation,75,48,0,2,6
302,66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,35,2843,Single,Graduation,351,301,0,1,13
303,30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,69,2507,Married,Graduation,22,16,0,2,4
304,64795.0,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,49,2687,Married,Graduation,603,526,0,1,18
305,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,46,2522,Married,Graduation,21,12,0,1,3
306,47025.0,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,55,2299,Divorced,PhD,19,18,0,2,3
307,64325.0,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,59,2666,Divorced,PhD,1234,1161,0,1,18
308,40464.0,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,67,2693,Single,Graduation,589,548,0,1,18
309,62187.0,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,63,2518,Married,Graduation,1157,1031,0,0,17
310,14849.0,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,44,2521,Divorced,PhD,56,47,0,1,6
311,27255.0,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,36,2393,Married,Graduation,35,33,0,1,4
312,54432.0,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,70,2575,Married,PhD,38,38,0,3,4
313,29999.0,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,34,2660,Single,PhD,149,138,0,1,8
314,24072.0,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,37,2598,Single,Graduation,19,15,0,1,3
315,33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,31,2450,Single,PhD,65,59,0,0,5
316,66334.0,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,64,2611,Married,PhD,1138,1115,0,1,17
317,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,49,2694,Married,Master,41,23,1,1,4
318,22010.0,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,37,2523,Together,Graduation,25,17,0,1,5
319,62204.0,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,60,2814,Divorced,Graduation,807,668,0,2,21
320,75693.0,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,52,2729,Divorced,Graduation,1412,1382,3,0,21
321,30675.0,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,48,2753,Married,Graduation,41,20,0,1,4
324,41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,34,2363,Divorced,Graduation,121,103,0,0,7
325,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,51,2742,Married,PhD,1148,1114,2,1,17
326,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,70,2540,Together,PhD,493,479,0,1,16
327,27190.0,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,47,2477,Together,Basic,15,12,1,1,3
328,82623.0,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,68,2390,Divorced,Graduation,767,594,0,0,15
329,44300.0,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,55,2530,Married,Graduation,39,36,0,2,4
330,84835.0,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,50,2172,Divorced,Graduation,972,754,0,0,14
331,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,49,2710,Widow,Graduation,37,30,0,2,5
332,33181.0,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,44,2336,Married,Master,12,8,1,1,3
333,71113.0,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,63,2353,Married,Graduation,827,819,0,1,22
334,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,34,2694,Married,Graduation,1350,1257,2,1,20
335,69759.0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,54,2403,Single,PhD,1029,1029,0,0,15
336,72099.0,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,46,2769,Married,Graduation,1166,1144,0,0,17
337,60000.0,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,44,2713,Single,PhD,1265,1253,0,1,19
338,38643.0,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,42,2371,Single,Graduation,39,29,0,2,5
339,50737.0,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,65,2573,Married,Graduation,89,79,1,1,6
341,65073.0,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,77,2472,Married,Master,892,884,0,0,13
342,46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,72,2423,Together,PhD,387,349,0,2,14
344,62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,51,2258,Widow,PhD,595,554,0,1,18
345,28442.0,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,42,2284,Married,Graduation,51,45,0,2,7
346,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,42,2742,Married,PhD,20,15,0,1,3
347,51479.0,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,53,2707,Married,Graduation,429,364,0,2,15
348,54803.0,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,51,2836,Single,Graduation,551,409,0,1,17
350,31615.0,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,44,2629,Divorced,Graduation,42,33,0,1,5
351,72025.0,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,58,2748,Together,Graduation,1699,1466,0,0,15
352,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,45,2734,Single,PhD,952,914,0,1,14
353,35684.0,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,36,2227,Married,2n Cycle,27,24,0,1,4
354,48178.0,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,45,2768,Married,Graduation,216,178,0,2,10
355,29548.0,1,0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,50,2463,Single,Master,18,7,1,1,4
356,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,54,2754,Single,Graduation,1270,1169,1,1,19
357,38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,48,2531,Single,PhD,70,67,0,2,6
358,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,45,2839,Single,Master,84,48,0,2,7
359,22585.0,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,50,2627,Single,Graduation,42,3,1,0,4
360,30279.0,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,31,2705,Single,Graduation,36,35,0,1,4
361,66426.0,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,59,2429,Together,PhD,1220,1063,0,1,18
362,30822.0,1,0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,51,2539,Single,Graduation,39,27,0,1,4
363,33581.0,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,51,2696,Married,PhD,16,15,0,2,3
364,19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,35,2386,Married,Graduation,16,10,0,1,3
365,27421.0,0,0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,66,2723,Widow,Graduation,269,214,0,0,11
366,35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,47,2835,Married,2n Cycle,179,147,0,3,9
367,36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,39,2250,Single,Master,13,7,0,1,3
368,10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,49,2569,Single,Graduation,28,15,0,1,5
369,43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,52,2415,Together,Master,385,278,1,1,14
370,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,60,2791,Together,Graduation,846,687,0,1,22
371,38823.0,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,71,2827,Together,Graduation,91,68,0,1,6
372,83664.0,1,1,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,52,2576,Divorced,PhD,1087,1001,0,2,16
374,62499.0,1,0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,41,2361,Together,Master,218,214,0,1,10
375,74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,27,2215,Single,Graduation,1046,965,0,0,15
376,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,74,2596,Married,PhD,185,161,0,0,9
377,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,52,2283,Married,Master,709,631,0,1,20
378,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,29,2425,Together,PhD,1553,1508,0,0,23
379,43824.0,1,1,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,49,2811,Married,Graduation,154,122,0,2,8
380,15345.0,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,36,2826,Together,Graduation,28,9,0,1,4
381,23442.0,1,0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,33,2711,Single,Graduation,22,17,0,1,4
382,14515.0,1,0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,40,2756,Together,2n Cycle,61,26,0,1,7
383,31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,64,2622,Divorced,2n Cycle,57,50,0,2,6
384,75276.0,0,0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,55,2799,Together,Graduation,1019,998,0,0,22
385,42373.0,1,1,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,46,2477,Single,Graduation,144,125,0,2,8
386,30507.0,0,0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,60,2634,Together,Graduation,233,123,0,0,10
387,55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,65,2409,Single,PhD,442,438,1,3,15
388,48006.0,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,55,2179,Married,Graduation,39,37,0,2,4
389,27213.0,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,48,2827,Single,PhD,67,64,0,1,6
390,65808.0,1,1,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,49,2189,Divorced,PhD,262,252,0,2,11
391,30351.0,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,46,2547,Together,PhD,44,42,0,1,5
392,50437.0,0,2,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,57,2779,Married,Graduation,486,482,0,2,16
393,23616.0,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,38,2748,Single,2n Cycle,47,15,0,1,6
394,53858.0,0,1,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,44,2756,Married,Graduation,889,863,0,1,13
395,66465.0,0,1,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,0,65,2615,Married,PhD,1471,1457,1,1,32
396,46923.0,1,0,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,33,2835,Single,Graduation,363,357,0,1,13
397,75072.0,0,1,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,58,2681,Together,Graduation,948,823,0,1,17
399,19789.0,1,0,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,45,2380,Together,2n Cycle,50,22,1,1,6
400,80134.0,0,0,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,26,2294,Together,Graduation,1352,1326,4,0,20
401,91065.0,0,0,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,1,39,2651,Single,Graduation,1360,1246,2,0,25
402,49505.0,1,1,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,49,2640,Married,Master,723,695,0,2,20
